day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;162600;CHOCOLATE;7997;10;7996;17;7995;13;8009;18;8010;21;8012;15;8003.1;-4.9
0;162700;ROSES;14976;7;14973;4;14972;12;14996;5;14999;5;15000;13;14985.9;-4.5
0;162700;CHOCOLATE;7997;24;7996;12;7994;11;8009;14;8010;17;8011;16;8003.0;-4.9
0;162800;ROSES;14976;13;14974;18;14973;14;14996;12;14997;9;14998;17;14985.9;-2.9
0;162800;CHOCOLATE;7997;17;7994;13;7991;12;8009;19;8011;19;8012;6;8003.0;-1.3
0;162900;ROSES;14976;17;14974;4;14973;6;14996;8;14999;13;15001;8;14985.8;-1.8
0;162900;CHOCOLATE;7996;20;7995;7;7994;19;8008;25;8011;22;8014;16;8002.5;-2.0
0;163000;ROSES;14976;4;14974;14;14971;6;14996;18;14998;10;15000;10;14985.7;1.3
0;163000;CHOCOLATE;7997;16;7996;23;7993;7;8009;17;8011;24;8014;22;8003.0;1.2
0;163100;ROSES;14976;15;14975;12;14973;18;14996;3;14999;19;15000;11;14985.8;6.0
0;163100;CHOCOLATE;7997;14;7995;16;7992;9;8009;15;8012;23;8015;11;8003.0;-1.2
0;163200;ROSES;14976;14;14975;3;14972;11;14996;15;14998;8;15000;3;14986.1;-1.6
0;163200;CHOCOLATE;7996;10;7994;19;7992;8;8008;23;8009;10;8012;18;8002.4;1.6
0;163300;ROSES;14976;5;14973;6;14970;20;14996;16;14998;19;15001;3;14986.3;0.3
0;163300;CHOCOLATE;7996;23;7993;25;7992;7;8008;23;8010;13;8011;23;8002.4;-0.9
0;163400;ROSES;14977;9;14974;7;14972;18;14997;15;14998;8;14999;19;14986.6;0.1
0;163400;CHOCOLATE;7997;19;7994;19;7991;20;8009;20;8012;6;8015;7;8003.0;1.4
0;163500;ROSES;14977;7;14976;6;14973;6;14997;13;14999;16;15002;15;14986.6;5.4
0;163500;CHOCOLATE;7997;15;7995;24;7993;16;8009;17;8010;23;8013;8;8003.0;0.9
0;163600;ROSES;14977;9;14976;14;14975;15;14997;10;14999;17;15000;12;14987.1;-0.5
0;163600;CHOCOLATE;7997;6;7994;20;7993;16;8009;8;8011;18;8012;19;8003.0;-7.1
0;163700;ROSES;14977;18;14974;9;14971;14;14997;20;14999;6;15002;20;14987.1;-8.4
0;163700;CHOCOLATE;7997;19;7994;14;7992;20;8009;19;8011;24;8014;12;8003.1;1.5
0;163800;ROSES;14976;20;14973;12;14970;9;14996;20;14999;10;15001;14;14986.5;8.4
0;163800;CHOCOLATE;7997;9;7995;6;7994;7;8009;24;8010;11;8012;6;8002.8;3.5
0;163900;ROSES;14976;7;14974;15;14971;18;14996;6;14999;5;15000;16;14986.3;-8.2
0;163900;CHOCOLATE;7997;6;7996;11;7994;25;8009;7;8010;12;8013;22;8003.1;-1.3
0;164000;ROSES;14976;7;14974;19;14971;18;14996;14;14998;10;15001;10;14986.1;0.4
0;164000;CHOCOLATE;7997;9;7995;24;7992;13;8009;22;8010;20;8011;13;8003.0;3.2
0;164100;ROSES;14976;9;14975;12;14972;14;14996;6;14997;17;14999;10;14985.9;0.3
0;164100;CHOCOLATE;7997;7;7996;19;7995;25;8009;19;8012;21;8013;18;8002.8;-1.1
0;164200;ROSES;14976;17;14975;14;14972;4;14996;13;14999;13;15001;18;14985.6;8.2
0;164200;CHOCOLATE;7997;14;7995;11;7992;7;8009;9;8010;14;8012;11;8002.7;-4.5
0;164300;ROSES;14976;5;14974;5;14973;13;14996;18;14999;14;15002;4;14985.5;3.4
0;164300;CHOCOLATE;7997;13;7995;21;7994;6;8009;11;8010;17;8013;23;8002.8;-1.8
0;164400;ROSES;14975;11;14972;9;14970;9;14995;6;14997;16;14998;20;14985.4;-3.8
0;164400;CHOCOLATE;7996;15;7994;15;7993;5;8008;17;8011;23;8014;13;8002.4;5.4
0;164500;ROSES;14976;4;14973;5;14971;3;14996;12;14998;7;14999;18;14985.5;9.2
0;164500;CHOCOLATE;7996;13;7994;23;7991;9;8008;8;8009;5;8011;8;8002.5;-5.4
0;164600;ROSES;14976;16;14973;6;14970;9;14996;7;14999;10;15002;14;14985.8;-5.9
0;164600;CHOCOLATE;7996;25;7995;7;7992;8;8008;7;8010;15;8013;20;8001.8;3.3
0;164700;ROSES;14976;5;14974;16;14972;12;14996;8;14998;15;14999;8;14986.0;0.6
0;164700;CHOCOLATE;7996;5;7994;10;7992;8;8008;12;8010;15;8011;13;8001.6;9.3
0;164800;ROSES;14976;10;14973;12;14972;3;14996;18;14997;5;15000;17;14986.1;-5.5
0;164800;CHOCOLATE;7996;24;7994;15;7992;13;8008;20;8010;6;8011;6;8001.6;3.4
0;164900;ROSES;14976;4;14975;17;14972;14;14996;6;14999;15;15000;9;14985.7;3.7
0;164900;CHOCOLATE;7996;10;7993;5;7990;10;8008;10;8009;14;8012;25;8001.5;1.4
0;165000;ROSES;14976;13;14975;16;14973;11;14996;5;14999;19;15000;13;14985.9;2.3
0;165000;CHOCOLATE;7996;16;7993;5;7992;9;8008;21;8010;15;8012;24;8001.5;2.7
0;165100;ROSES;14976;6;14974;17;14971;6;14996;14;14998;18;15001;20;14985.9;-1.5
0;165100;CHOCOLATE;7996;23;7994;10;7993;10;8008;7;8011;23;8013;8;8001.5;1.3
0;165200;ROSES;14976;11;14974;19;14973;6;14996;12;14999;6;15002;12;14985.8;-1.5
0;165200;CHOCOLATE;7996;17;7993;23;7991;23;8008;11;8011;23;8014;8;8001.7;0.1
0;165300;ROSES;14976;8;14974;3;14973;6;14996;17;14997;12;14998;4;14985.8;2.5
0;165300;CHOCOLATE;7996;14;7993;18;7990;24;8008;21;8010;21;8013;21;8001.9;4.7
0;165400;ROSES;14976;20;14974;7;14971;17;14996;8;14997;6;15000;10;14985.6;2.5
0;165400;CHOCOLATE;7996;18;7993;14;7991;13;8008;25;8011;23;8012;8;8001.7;-3.9
0;165500;ROSES;14976;20;14975;3;14974;6;14996;6;14999;9;15000;4;14986.3;-0.3
0;165500;CHOCOLATE;7995;22;7994;10;7993;12;8007;14;8009;10;8011;22;8001.1;-0.9
0;165600;ROSES;14976;11;14975;15;14972;8;14996;15;14997;18;14998;5;14986.3;6.6
0;165600;CHOCOLATE;7994;12;7993;13;7992;10;8006;12;8007;22;8009;18;8000.3;-11.3
0;165700;ROSES;14976;12;14974;7;14972;9;14996;20;14998;18;14999;16;14986.3;0.4
0;165700;CHOCOLATE;7994;20;7992;20;7991;9;8006;7;8009;6;8012;19;8000.2;-8.8
0;165800;ROSES;14976;10;14974;9;14971;4;14996;14;14997;5;14998;3;14986.2;-2.1
0;165800;CHOCOLATE;7994;14;7991;19;7988;9;8006;16;8008;13;8009;10;8000.0;-7.0
0;165900;ROSES;14976;20;14975;9;14973;8;14996;18;14999;16;15002;10;14985.9;1.4
0;165900;CHOCOLATE;7994;8;7993;22;7992;10;8006;21;8009;23;8012;11;7999.7;-1.8
0;166000;ROSES;14976;20;14973;16;14970;19;14996;3;14997;18;14999;4;14986.3;-3.3
0;166000;CHOCOLATE;7994;12;7993;7;7991;21;8006;24;8008;24;8011;16;7999.7;5.9
0;166100;ROSES;14976;8;14975;5;14972;9;14996;13;14998;10;15001;12;14986.2;-0.8
0;166100;CHOCOLATE;7994;5;7992;20;7991;20;8006;16;8008;5;8011;22;7999.5;-6.4
0;166200;ROSES;14976;15;14974;9;14971;14;14996;17;14998;15;15001;19;14985.7;-2.3
0;166200;CHOCOLATE;7993;5;7992;15;7991;23;8005;16;8006;7;8009;24;7998.9;5.3
0;166300;ROSES;14976;8;14974;8;14971;14;14996;13;14998;13;15000;6;14985.7;-3.1
0;166300;CHOCOLATE;7993;15;7992;24;7989;7;8005;16;8006;14;8009;8;7999.1;7.6
0;166400;ROSES;14976;6;14973;3;14971;16;14996;18;14997;12;15000;13;14985.6;-1.4
0;166400;CHOCOLATE;7993;24;7991;5;7990;15;8005;5;8007;13;8009;7;7999.2;1.9
0;166500;ROSES;14975;7;14974;16;14973;18;14995;19;14996;17;14998;4;14985.2;0.3
0;166500;CHOCOLATE;7993;22;7990;8;7989;9;8005;21;8006;7;8009;19;7999.4;-0.1
0;166600;ROSES;14976;10;14973;14;14970;12;14996;17;14999;13;15002;7;14985.7;2.9
0;166600;CHOCOLATE;7994;23;7993;18;7991;12;8006;20;8009;11;8011;7;7999.6;-0.6
0;166700;ROSES;14976;20;14975;19;14974;15;14996;8;14997;10;14998;4;14986.1;3.0
0;166700;CHOCOLATE;7994;5;7992;5;7989;12;8006;22;8008;8;8011;21;7999.8;-6.2
0;166800;ROSES;14976;5;14974;4;14972;4;14996;7;14999;5;15001;19;14986.1;-3.0
0;166800;CHOCOLATE;7994;19;7992;6;7991;9;8006;21;8009;13;8010;18;7999.9;1.4
0;166900;ROSES;14976;9;14974;8;14971;5;14996;12;14998;18;15001;3;14986.5;2.3
0;166900;CHOCOLATE;7994;14;7993;20;7991;13;8006;11;8007;11;8010;14;7999.9;2.1
0;167000;ROSES;14976;3;14974;12;14972;15;14996;3;14997;5;14998;3;14986.5;1.8
0;167000;CHOCOLATE;7994;15;7993;19;7992;23;8006;14;8008;9;8010;6;7999.8;-1.5
0;167100;ROSES;14976;10;14975;14;14972;16;14996;17;14999;7;15000;5;14986.4;-6.9
0;167100;CHOCOLATE;7993;22;7992;23;7989;22;8005;20;8008;22;8011;19;7999.3;0.5
0;167200;ROSES;14976;19;14974;18;14972;17;14996;5;14997;7;14998;9;14986.0;0.3
0;167200;CHOCOLATE;7993;25;7990;25;7989;10;8005;6;8008;13;8010;21;7999.2;-1.1
0;167300;ROSES;14976;13;14974;13;14973;19;14996;16;14999;19;15001;5;14986.0;0.2
0;167300;CHOCOLATE;7993;22;7990;22;7989;5;8005;20;8007;23;8008;17;7998.8;-5.8
0;167400;ROSES;14976;6;14975;14;14974;18;14996;13;14999;19;15002;13;14986.0;-6.6
0;167400;CHOCOLATE;7992;12;7991;17;7988;9;8004;6;8007;16;8009;13;7998.4;-6.2
0;167500;ROSES;14976;5;14975;13;14972;11;14996;3;14997;16;14999;10;14986.2;-5.0
0;167500;CHOCOLATE;7992;19;7990;25;7989;7;8004;16;8005;11;8006;19;7997.8;-0.8
0;167600;ROSES;14976;14;14975;13;14972;10;14996;13;14998;11;15000;12;14986.0;-1.2
0;167600;CHOCOLATE;7992;18;7990;19;7987;19;8004;21;8007;21;8010;22;7998.3;-3.1
0;167700;ROSES;14976;7;14975;6;14972;4;14996;4;14999;17;15002;7;14986.4;-1.0
0;167700;CHOCOLATE;7992;20;7990;7;7989;8;8004;10;8007;14;8009;17;7998.3;-0.5
0;167800;ROSES;14977;3;14974;11;14972;6;14997;3;15000;12;15003;20;14986.7;2.8
0;167800;CHOCOLATE;7992;9;7989;18;7987;9;8004;14;8006;14;8008;20;7998.0;2.1
0;167900;ROSES;14977;6;14974;3;14972;6;14997;19;14999;17;15000;17;14986.9;1.2
0;167900;CHOCOLATE;7992;14;7991;14;7989;12;8004;5;8006;19;8007;12;7998.0;-3.0
0;168000;ROSES;14977;18;14974;11;14972;4;14997;9;15000;4;15003;11;14987.2;6.0
0;168000;CHOCOLATE;7992;24;7991;21;7989;23;8004;23;8006;9;8009;13;7998.1;-2.9
0;168100;ROSES;14977;19;14975;6;14973;6;14997;9;14998;4;15000;5;14986.9;3.1
0;168100;CHOCOLATE;7992;7;7990;13;7989;16;8004;17;8005;16;8006;8;7997.6;-0.5
0;168200;ROSES;14977;18;14975;4;14973;3;14997;10;15000;11;15001;10;14986.8;-0.1
0;168200;CHOCOLATE;7992;17;7991;20;7988;14;8004;5;8005;15;8007;11;7997.9;-2.7
0;168300;ROSES;14977;6;14974;5;14971;13;14997;11;14998;6;14999;5;14986.6;2.5
0;168300;CHOCOLATE;7992;17;7991;5;7988;20;8004;8;8005;12;8006;17;7998.3;5.2
0;168400;ROSES;14976;5;14975;12;14973;11;14996;8;14997;16;14998;17;14986.5;-2.3
0;168400;CHOCOLATE;7992;13;7989;9;7987;15;8004;18;8005;8;8008;8;7997.9;-8.4
0;168500;ROSES;14976;12;14973;11;14971;7;14996;16;14999;5;15002;20;14986.5;-1.8
0;168500;CHOCOLATE;7992;22;7990;9;7989;17;8004;21;8006;9;8008;25;7997.8;7.8
0;168600;ROSES;14976;12;14975;4;14973;8;14996;9;14999;7;15002;9;14986.5;-1.0
0;168600;CHOCOLATE;7992;11;7991;25;7989;15;8004;25;8007;10;8008;21;7997.6;3.3
0;168700;ROSES;14976;19;14974;5;14972;17;14996;9;14997;14;14999;11;14986.2;-0.4
0;168700;CHOCOLATE;7992;20;7991;20;7989;20;8004;20;8005;13;8007;14;7997.8;-7.6
0;168800;ROSES;14976;4;14974;12;14972;16;14996;12;14999;4;15000;4;14986.2;-3.3
0;168800;CHOCOLATE;7992;14;7989;22;7986;18;8004;9;8005;19;8007;16;7997.5;1.7
0;168900;ROSES;14976;20;14974;14;14972;12;14996;15;14999;3;15000;6;14986.4;-7.1
0;168900;CHOCOLATE;7992;16;7990;13;7989;16;8004;11;8006;24;8007;18;7997.5;0.7
0;169000;ROSES;14977;7;14976;11;14973;17;14997;3;15000;17;15001;7;14986.9;1.9
0;169000;CHOCOLATE;7991;14;7988;11;7987;8;8003;17;8006;6;8008;11;7997.4;1.4
0;169100;ROSES;14977;12;14976;10;14973;19;14997;19;15000;11;15003;11;14987.0;1.1
0;169100;CHOCOLATE;7992;12;7989;18;7987;7;8004;20;8005;23;8008;13;7997.7;-1.8
0;169200;ROSES;14976;14;14974;14;14972;17;14996;19;14999;6;15002;8;14986.5;-2.9
0;169200;CHOCOLATE;7992;9;7991;19;7989;8;8004;21;8007;12;8009;9;7997.5;0.9
0;169300;ROSES;14977;9;14975;15;14974;7;14997;18;14998;15;14999;6;14986.9;-7.9
0;169300;CHOCOLATE;7991;13;7989;6;7986;13;8003;17;8004;15;8007;16;7996.9;2.3
0;169400;ROSES;14977;6;14975;3;14974;14;14997;3;15000;7;15001;7;14987.1;1.5
0;169400;CHOCOLATE;7990;25;7989;15;7987;23;8002;16;8005;10;8007;21;7996.5;-1.1
0;169500;ROSES;14978;11;14976;8;14974;9;14998;9;15000;13;15002;11;14987.8;-1.5
0;169500;CHOCOLATE;7991;9;7988;19;7986;21;8003;11;8004;24;8007;18;7996.6;6.9
0;169600;ROSES;14978;3;14977;7;14975;15;14998;3;14999;18;15000;17;14987.9;-5.5
0;169600;CHOCOLATE;7991;21;7990;17;7987;23;8003;17;8006;15;8008;11;7996.6;-1.6
0;169700;ROSES;14978;3;14976;14;14974;8;14998;3;14999;20;15000;20;14987.9;-1.1
0;169700;CHOCOLATE;7991;16;7990;6;7989;20;8003;24;8006;11;8009;12;7996.7;5.1
0;169800;ROSES;14977;18;14976;9;14975;11;14997;5;14998;12;15001;19;14987.4;1.7
0;169800;CHOCOLATE;7990;16;7989;24;7986;25;8002;5;8005;21;8007;9;7996.4;7.6
0;169900;ROSES;14977;7;14976;8;14973;3;14997;20;14998;18;15000;5;14987.0;3.5
0;169900;CHOCOLATE;7991;16;7990;10;7987;12;8003;24;8006;25;8008;15;7996.9;-7.4
0;170000;ROSES;14976;13;14975;19;14974;17;14996;14;14997;6;14998;17;14986.5;-3.1
0;170000;CHOCOLATE;7990;5;7989;22;7988;21;8002;22;8003;6;8004;18;7996.5;5.8
0;170100;ROSES;14977;3;14975;8;14974;11;14997;6;14999;10;15001;3;14986.9;-6.7
0;170100;CHOCOLATE;7991;16;7988;21;7986;20;8003;15;8005;15;8008;22;7996.9;1.5
0;170200;ROSES;14976;12;14973;13;14971;4;14996;12;14999;17;15000;8;14986.4;11.1
0;170200;CHOCOLATE;7991;9;7988;19;7986;10;8003;21;8006;18;8008;15;7997.1;-2.5
0;170300;ROSES;14977;12;14975;10;14972;20;14997;11;14998;13;14999;4;14986.9;5.7
0;170300;CHOCOLATE;7991;17;7989;13;7988;11;8003;14;8004;24;8006;11;7996.9;-5.9
0;170400;ROSES;14977;17;14976;11;14974;4;14997;17;15000;20;15002;20;14987.4;-7.2
0;170400;CHOCOLATE;7991;16;7988;22;7985;15;8003;19;8006;13;8009;24;7996.7;-5.8
0;170500;ROSES;14978;17;14977;7;14975;16;14998;12;15001;5;15003;19;14987.8;3.2
0;170500;CHOCOLATE;7990;15;7987;11;7985;19;8002;20;8005;6;8008;7;7996.5;1.0
0;170600;ROSES;14978;11;14977;14;14976;19;14998;7;15000;11;15003;10;14988.0;-0.7
0;170600;CHOCOLATE;7991;14;7990;6;7988;20;8003;25;8005;23;8006;11;7996.8;-0.4
0;170700;ROSES;14978;8;14975;16;14973;7;14998;4;15000;10;15002;8;14988.0;1.0
0;170700;CHOCOLATE;7991;16;7989;17;7987;20;8003;10;8004;7;8005;9;7996.6;0.6
0;170800;ROSES;14978;19;14975;14;14973;6;14998;14;15000;10;15003;7;14988.0;-0.3
0;170800;CHOCOLATE;7991;23;7989;22;7987;5;8003;15;8004;20;8005;22;7996.6;-2.6
0;170900;ROSES;14978;9;14977;11;14974;5;14998;10;14999;15;15000;13;14988.1;6.1
0;170900;CHOCOLATE;7990;22;7987;13;7985;24;8002;24;8004;19;8007;19;7996.5;-1.8
0;171000;ROSES;14978;3;14976;18;14975;11;14998;15;15000;6;15001;11;14988.1;-0.9
0;171000;CHOCOLATE;7990;23;7988;7;7987;20;8002;14;8003;14;8005;11;7996.5;-3.1
0;171100;ROSES;14978;10;14975;19;14972;17;14998;16;15001;8;15003;5;14987.9;3.0
0;171100;CHOCOLATE;7991;15;7988;13;7986;16;8003;21;8005;18;8006;18;7997.1;-5.0
0;171200;ROSES;14978;5;14975;11;14972;8;14998;18;15000;19;15002;14;14988.0;1.7
0;171200;CHOCOLATE;7991;24;7989;21;7988;21;8003;20;8006;10;8009;18;7997.4;-4.1
0;171300;ROSES;14978;8;14975;7;14974;9;14998;10;14999;19;15002;8;14988.0;3.2
0;171300;CHOCOLATE;7992;8;7991;11;7990;9;8004;5;8006;14;8009;13;7997.6;3.8
0;171400;ROSES;14978;5;14976;14;14974;11;14998;6;15000;17;15002;15;14988.3;-1.1
0;171400;CHOCOLATE;7992;23;7990;7;7987;8;8004;17;8007;14;8008;16;7997.5;2.3
0;171500;ROSES;14978;18;14975;16;14973;15;14998;15;15000;11;15002;18;14988.0;1.6
0;171500;CHOCOLATE;7992;15;7990;25;7989;9;8004;23;8005;18;8008;14;7997.5;-0.2
0;171600;ROSES;14978;4;14977;12;14976;20;14998;19;15000;18;15002;19;14987.8;3.3
0;171600;CHOCOLATE;7992;14;7990;13;7989;9;8004;10;8006;5;8008;18;7997.8;4.1
0;171700;ROSES;14978;8;14976;20;14973;17;14998;10;14999;19;15001;16;14988.3;3.1
0;171700;CHOCOLATE;7992;14;7991;18;7989;18;8004;11;8006;23;8007;6;7997.8;-3.4
0;171800;ROSES;14978;9;14977;5;14975;20;14998;9;14999;10;15000;10;14988.3;7.7
0;171800;CHOCOLATE;7992;5;7991;17;7990;16;8004;13;8007;21;8009;22;7998.1;-8.3
0;171900;ROSES;14978;12;14976;14;14974;7;14998;15;14999;6;15002;13;14988.1;4.7
0;171900;CHOCOLATE;7992;19;7989;21;7987;11;8004;15;8006;7;8008;19;7998.3;1.3
0;172000;ROSES;14979;5;14978;10;14975;13;14999;14;15002;15;15004;16;14988.7;-2.3
0;172000;CHOCOLATE;7993;23;7992;16;7989;22;8005;18;8006;13;8009;7;7998.6;-2.4
0;172100;ROSES;14978;4;14977;6;14975;6;14998;16;15001;7;15003;11;14988.3;1.2
0;172100;CHOCOLATE;7993;10;7991;23;7988;11;8005;17;8007;22;8009;14;7999.0;-7.7
0;172200;ROSES;14979;17;14977;9;14976;16;14999;18;15001;4;15004;5;14988.6;4.0
0;172200;CHOCOLATE;7993;6;7990;24;7988;15;8005;9;8006;5;8009;11;7999.0;-0.4
0;172300;ROSES;14978;14;14977;5;14976;4;14998;11;14999;14;15000;15;14988.2;-1.6
0;172300;CHOCOLATE;7993;10;7990;9;7988;6;8005;8;8007;17;8010;15;7999.2;3.2
0;172400;ROSES;14978;14;14977;4;14974;19;14998;7;14999;12;15002;9;14988.0;1.4
0;172400;CHOCOLATE;7993;7;7991;13;7990;5;8005;12;8008;6;8011;25;7999.1;-4.2
0;172500;ROSES;14978;11;14975;8;14972;4;14998;7;15000;12;15001;19;14987.7;0.1
0;172500;CHOCOLATE;7993;16;7991;5;7990;24;8005;11;8007;12;8009;10;7999.0;6.9
0;172600;ROSES;14977;3;14974;7;14971;11;14997;11;15000;3;15002;12;14987.1;-0.8
0;172600;CHOCOLATE;7993;20;7992;8;7989;22;8005;10;8006;12;8008;15;7999.2;-1.3
0;172700;ROSES;14977;10;14976;18;14974;16;14997;14;14999;13;15002;11;14987.1;-3.1
0;172700;CHOCOLATE;7993;12;7992;15;7990;15;8005;14;8007;22;8009;8;7999.1;0.6
0;172800;ROSES;14977;6;14976;13;14974;10;14997;9;14999;7;15001;11;14986.9;9.9
0;172800;CHOCOLATE;7993;25;7992;8;7991;11;8005;13;8007;12;8008;25;7999.3;6.1
0;172900;ROSES;14977;20;14976;13;14974;19;14997;8;15000;12;15003;17;14986.9;1.4
0;172900;CHOCOLATE;7993;24;7990;6;7989;12;8005;19;8006;8;8009;24;7999.0;0.5
0;173000;ROSES;14978;14;14976;13;14973;17;14998;5;14999;12;15002;8;14987.6;8.1
0;173000;CHOCOLATE;7994;6;7992;17;7989;25;8006;15;8007;24;8008;7;7999.5;3.6
0;173100;ROSES;14978;9;14976;15;14975;11;14998;12;15000;11;15002;9;14988.0;2.0
0;173100;CHOCOLATE;7994;13;7991;9;7989;10;8006;5;8009;25;8010;6;7999.7;-6.4
0;173200;ROSES;14978;10;14976;13;14974;8;14998;17;15001;19;15004;4;14987.9;0.6
0;173200;CHOCOLATE;7994;20;7992;8;7989;6;8006;24;8008;11;8011;11;7999.9;-4.2
0;173300;ROSES;14978;4;14977;4;14976;16;14998;9;14999;7;15002;13;14987.6;-1.0
0;173300;CHOCOLATE;7993;14;7990;17;7988;16;8005;22;8007;18;8009;8;7999.3;-0.8
0;173400;ROSES;14977;10;14975;12;14973;11;14997;16;15000;9;15001;10;14987.2;0.7
0;173400;CHOCOLATE;7993;18;7991;21;7989;14;8005;7;8008;15;8011;14;7999.4;3.3
0;173500;ROSES;14977;18;14975;9;14974;13;14997;5;14999;19;15001;14;14987.2;-7.1
0;173500;CHOCOLATE;7994;17;7992;16;7990;23;8006;16;8009;23;8012;18;7999.8;4.4
0;173600;ROSES;14977;10;14976;17;14973;13;14997;7;14998;8;15001;15;14987.1;4.0
0;173600;CHOCOLATE;7994;23;7991;10;7990;10;8006;9;8007;15;8008;7;7999.8;-5.2
0;173700;ROSES;14977;9;14975;17;14972;7;14997;10;15000;18;15002;15;14987.0;-3.9
0;173700;CHOCOLATE;7994;11;7992;6;7991;10;8006;24;8008;20;8010;6;7999.5;1.8
0;173800;ROSES;14977;20;14975;7;14974;6;14997;3;14998;9;15001;14;14986.8;-0.9
0;173800;CHOCOLATE;7993;10;7990;24;7989;25;8005;16;8008;6;8009;7;7999.4;-1.9
0;173900;ROSES;14977;20;14975;11;14972;3;14997;17;14999;16;15000;13;14986.7;-6.4
0;173900;CHOCOLATE;7994;14;7991;20;7989;17;8006;19;8009;24;8010;5;7999.5;1.4
0;174000;ROSES;14978;15;14975;16;14974;15;14998;15;15000;12;15002;20;14987.5;3.7
0;174000;CHOCOLATE;7994;14;7993;11;7990;21;8006;18;8009;21;8012;10;7999.6;9.9
0;174100;ROSES;14978;13;14975;8;14974;13;14998;16;15001;8;15003;18;14987.9;-5.0
0;174100;CHOCOLATE;7994;15;7991;19;7990;10;8006;20;8007;12;8008;25;7999.7;-4.1
0;174200;ROSES;14978;8;14976;18;14973;4;14998;11;15001;17;15004;8;14988.3;-2.3
0;174200;CHOCOLATE;7994;18;7993;18;7991;17;8006;8;8009;6;8011;16;7999.8;6.1
0;174300;ROSES;14979;5;14976;20;14973;4;14999;15;15002;19;15004;15;14988.9;6.4
0;174300;CHOCOLATE;7994;21;7992;20;7989;24;8006;10;8009;13;8012;13;8000.1;7.0
0;174400;ROSES;14978;14;14977;5;14976;19;14998;16;15001;13;15004;16;14988.2;-7.7
0;174400;CHOCOLATE;7994;22;7992;12;7990;25;8006;12;8007;8;8010;22;8000.2;-3.0
0;174500;ROSES;14978;11;14976;18;14973;16;14998;5;15001;7;15002;9;14988.2;1.0
0;174500;CHOCOLATE;7994;5;7993;7;7990;10;8006;10;8009;5;8012;7;7999.8;0.2
0;174600;ROSES;14978;7;14976;10;14975;6;14998;14;14999;7;15000;9;14988.1;1.3
0;174600;CHOCOLATE;7994;7;7992;14;7989;5;8006;23;8009;22;8010;10;8000.0;1.3
0;174700;ROSES;14978;16;14977;18;14976;8;14998;4;14999;6;15002;8;14988.4;2.4
0;174700;CHOCOLATE;7994;20;7993;25;7992;15;8006;17;8009;23;8011;5;7999.7;-4.1
0;174800;ROSES;14978;5;14977;17;14974;15;14998;13;15001;9;15004;8;14988.5;0.0
0;174800;CHOCOLATE;7994;21;7991;20;7990;8;8006;16;8008;7;8009;15;8000.2;-3.2
0;174900;ROSES;14978;17;14976;4;14973;20;14998;17;14999;3;15000;7;14988.4;5.0
0;174900;CHOCOLATE;7994;6;7993;24;7992;12;8006;21;8008;5;8009;22;7999.9;0.6
0;175000;ROSES;14979;6;14976;8;14973;9;14999;8;15002;6;15005;15;14988.6;-1.2
0;175000;CHOCOLATE;7994;10;7992;13;7989;7;8006;22;8009;12;8010;9;7999.8;-0.6
0;175100;ROSES;14978;8;14977;14;14974;7;14998;4;15000;8;15002;5;14988.4;-6.7
0;175100;CHOCOLATE;7994;14;7992;10;7989;21;8006;11;8008;10;8011;17;7999.9;2.0
0;175200;ROSES;14978;19;14975;6;14974;6;14998;16;15000;17;15002;20;14988.3;0.0
0;175200;CHOCOLATE;7994;8;7991;15;7990;11;8006;21;8007;17;8009;13;7999.7;1.2
0;175300;ROSES;14978;4;14977;12;14976;5;14998;18;14999;13;15000;9;14988.3;-4.7
0;175300;CHOCOLATE;7994;7;7991;24;7990;21;8006;13;8008;7;8009;6;7999.7;-0.7
0;175400;ROSES;14978;11;14976;19;14974;13;14998;8;14999;20;15002;12;14988.3;-0.9
0;175400;CHOCOLATE;7993;13;7992;18;7991;19;8005;24;8007;20;8010;6;7999.4;2.6
0;175500;ROSES;14978;17;14975;15;14974;11;14998;12;14999;4;15002;13;14988.2;-5.6
0;175500;CHOCOLATE;7994;20;7992;10;7989;19;8006;10;8007;19;8008;25;7999.6;-1.3
0;175600;ROSES;14978;3;14975;6;14974;20;14998;10;15001;7;15002;3;14988.0;-2.7
0;175600;CHOCOLATE;7994;5;7993;18;7992;11;8006;17;8007;22;8009;5;7999.5;1.5
0;175700;ROSES;14978;12;14977;4;14975;15;14998;13;14999;5;15000;5;14988.3;2.7
0;175700;CHOCOLATE;7993;7;7991;19;7989;6;8005;17;8006;13;8009;22;7999.3;-5.6
0;175800;ROSES;14978;20;14976;15;14973;9;14998;5;15000;8;15003;11;14988.0;6.5
0;175800;CHOCOLATE;7994;25;7991;14;7988;22;8006;7;8007;12;8009;22;7999.5;-4.2
0;175900;ROSES;14978;11;14975;13;14974;16;14998;18;14999;15;15000;17;14988.4;-0.6
0;175900;CHOCOLATE;7993;23;7990;17;7988;5;8005;8;8006;20;8008;6;7998.9;3.5
0;176000;ROSES;14978;5;14976;18;14974;17;14998;4;15000;7;15002;7;14987.9;-3.2
0;176000;CHOCOLATE;7993;14;7991;19;7988;21;8005;10;8007;19;8008;19;7998.7;-4.8
